time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined]
1653647283739,-0.46,-1.24,-3.84,-0.79,2.08,5.16,4.48,32.44,14.79
1653647283744,-0.45,-1.2,-4.02,-0.75,2.18,4.97,6.61,24.95,18.64
1653647283749,-0.41,-1.14,-4.19,-0.75,2.28,4.88,7.87,18.41,21.41
1653647283754,-0.39,-1.05,-4.29,-0.74,2.36,4.86,8.89,11.69,24.1
1653647283758,-0.39,-0.96,-4.32,-0.73,2.42,4.86,9.45,4.86,26.73
1653647283763,-0.38,-0.89,-4.32,-0.75,2.61,4.86,9.8,-1.64,29
1653647283768,-0.39,-0.8,-4.31,-0.79,2.66,4.9,9.87,-6.09,30.54
1653647283773,-0.46,-0.66,-4.27,-0.89,2.84,4.99,9.97,-11.27,32.19
1653647283778,-0.57,-0.51,-4.17,-0.94,3.03,5.11,10.11,-15.61,33.94
1653647283782,-0.66,-0.34,-4.05,-0.92,3.22,5.31,10.53,-19.11,35.76
1653647283787,-0.69,-0.18,-3.9,-0.88,3.3,5.48,11.09,-20.51,36.77
1653647283792,-0.67,-0.08,-3.71,-0.83,3.33,5.63,12.18,-21.63,38.6
1653647283797,-0.65,-0.04,-3.55,-0.7,3.31,5.75,12.88,-21.38,39.54
1653647283802,-0.58,-0.06,-3.41,-0.58,3.28,5.84,13.82,-19.88,40.73
1653647283806,-0.45,-0.1,-3.28,-0.33,3.2,6,14.56,-17.22,41.08
1653647283811,-0.28,-0.18,-3.15,-0.08,3.13,6.08,15.19,-13.79,41.01
1653647283816,-0.08,-0.26,-3.03,0.16,3.11,6.17,15.68,-9.52,39.96
1653647283821,0.16,-0.3,-2.95,0.4,3.16,6.28,15.82,-4.79,38.49
1653647283826,0.39,-0.3,-2.83,0.57,3.21,6.43,15.68,-0.59,36.04
1653647283830,0.57,-0.25,-2.7,0.66,3.34,6.62,14.66,3.01,32.89
1653647283835,0.69,-0.16,-2.51,0.71,3.45,6.85,13.33,6.05,29.28
1653647283840,0.75,-0.06,-2.3,0.74,3.56,7.03,11.41,8.78,25.26
1653647283845,0.79,0.04,-2.08,0.68,3.7,7.19,9.06,10.46,21.41
1653647283850,0.76,0.17,-1.91,0.57,3.85,7.38,6.4,11.13,17.38
1653647283855,0.65,0.34,-1.69,0.23,4.22,7.76,3.46,10.88,13.5
1653647283859,0.41,0.62,-1.39,-0.06,4.49,8.08,0.52,9.87,10.03
1653647283864,0.12,0.91,-1.08,-0.31,4.73,8.41,-1.57,8.47,7.62
1653647283869,-0.13,1.17,-0.75,-0.49,4.86,8.81,-4.97,5.35,4.4
1653647283874,-0.36,1.33,-0.37,-0.58,4.91,9.19,-6.86,2.34,2.61
1653647283879,-0.47,1.43,0.01,-0.62,4.88,9.54,-8.12,-0.21,0.86
1653647283884,-0.53,1.42,0.37,-0.66,4.82,9.77,-8.99,-1.82,0.34
1653647283888,-0.58,1.37,0.69,-0.73,4.74,10.13,-9.27,-3.6,0.3
1653647283893,-0.66,1.28,1.03,-0.74,4.64,10.56,-9.06,-5.98,1.74
1653647283898,-0.68,1.19,1.45,-0.72,4.52,11.02,-8.01,-7.35,3.59
1653647283903,-0.66,1.09,1.91,-0.57,4.39,11.44,-6.54,-7.73,5.41
1653647283908,-0.57,0.98,2.27,-0.43,4.29,11.69,-4.02,-6.3,9.09
1653647283912,-0.44,0.88,2.54,-0.25,4.17,11.9,-1.85,-3.11,12.1
1653647283917,-0.27,0.77,2.75,-0.12,4.11,12.07,-0.63,0.21,14.41
1653647283922,-0.1,0.68,2.97,0.17,4.08,12.36,1.19,6.47,17.66
1653647283927,0.13,0.62,3.2,0.35,4.12,12.49,2.27,11.37,19.9
1653647283932,0.37,0.67,3.39,0.58,4.25,12.66,2.87,15.82,21.09
1653647283936,0.58,0.75,3.54,0.69,4.37,12.64,3.39,20.23,21.3
1653647283941,0.72,0.87,3.56,0.71,4.51,12.6,3.32,24.29,20.92
1653647283946,0.79,0.99,3.53,0.62,4.64,12.59,2.94,26.98,19.97
1653647283951,0.75,1.11,3.49,0.51,4.77,12.58,2.48,27.89,18.29
1653647283956,0.66,1.24,3.49,0.41,4.79,12.46,2.13,27.72,17.03
1653647283960,0.56,1.32,3.41,0.38,4.89,12.35,1.68,26.95,14.93
1653647283965,0.52,1.4,3.26,0.27,5.11,12.13,1.43,25.51,12.59
1653647283970,0.47,1.56,3.1,0.18,5.19,11.9,1.64,25.48,9.82
1653647283975,0.36,1.69,2.83,0.07,5.29,11.51,1.99,26.25,8
1653647283979,0.28,1.77,2.51,0.02,5.32,11.32,2.73,27.23,5.03
1653647283984,0.25,1.82,2.26,-0.06,5.3,11.19,2.48,26.21,2.79
1653647283989,0.2,1.82,2.12,-0.16,5.29,11.13,1.61,23.34,0.79
1653647283994,0.12,1.79,2.03,-0.29,5.25,11.07,0.07,18.44,-0.71
1653647283999,0.02,1.76,1.97,-0.37,5.24,11.02,-1.75,14,-1.31
1653647284003,-0.09,1.74,1.91,-0.43,5.21,10.97,-3.32,8.92,-1.52
1653647284008,-0.16,1.73,1.85,-0.35,5.17,11.05,-7.52,-2.45,-1.55
1653647284013,-0.11,1.68,1.91,-0.16,5.03,11.28,-10.5,-10.95,-1.06
1653647284018,0.02,1.59,2.06,0.07,4.82,11.52,-14.1,-19.25,-1.24
1653647284023,0.2,1.42,2.29,0.28,4.69,11.64,-16.9,-24.5,-1.59
1653647284027,0.44,1.25,2.46,0.59,4.43,11.84,-21.8,-30.1,-2.88
1653647284032,0.67,1.06,2.61,0.78,4.29,11.98,-24.25,-31.64,-3.93
1653647284037,0.9,0.89,2.78,1.05,4.13,12.26,-27.12,-31.22,-6.52
1653647284042,1.11,0.78,2.99,1.25,3.96,12.34,-27.89,-29.08,-8.55
1653647284047,1.3,0.64,3.12,1.34,3.89,12.31,-27.37,-24.99,-10.79
1653647284052,1.48,0.49,3.08,1.49,3.51,12.05,-23.45,-11.51,-16.78
1653647284057,1.58,0.26,2.91,1.49,3.29,11.87,-19.04,-0.21,-20.84
1653647284061,1.61,-0.01,2.66,1.34,2.92,11.5,-13.72,10.95,-24.83
1653647284066,1.53,-0.3,2.38,1.05,2.65,11.17,-8.22,20.89,-28.05
1653647284071,1.33,-0.57,2.06,0.68,2.45,10.83,-2.41,28.21,-30.64
1653647284076,1.01,-0.79,1.72,0.27,2.31,10.45,2.73,32.83,-31.83
1653647284081,0.66,-0.97,1.35,-0.09,2.21,10,7.28,35.28,-32.25
1653647284085,0.31,-1.08,0.93,-0.41,2.23,9.54,10.88,35.7,-31.37
1653647284090,0.02,-1.11,0.47,-0.71,2.22,9.07,13.19,34.26,-28.82
1653647284095,-0.26,-1.13,0,-0.97,2.33,8.72,13.93,30.55,-24.93
1653647284100,-0.5,-1.07,-0.38,-1.2,2.47,8.48,13.33,24.25,-20.1
1653647284105,-0.73,-0.95,-0.65,-1.36,2.6,8.33,11.37,15.82,-14.22
1653647284109,-0.91,-0.82,-0.84,-1.42,2.73,8.28,8.36,5.42,-7.85
1653647284114,-1.01,-0.69,-0.92,-1.4,2.81,8.36,4.44,-6.51,-1.87
1653647284119,-1.02,-0.59,-0.89,-1.27,2.88,8.54,-0.21,-20.09,3.24
1653647284124,-0.96,-0.51,-0.75,-1,2.9,8.87,-5.35,-34.26,7.23
1653647284129,-0.78,-0.47,-0.47,-0.64,2.92,9.26,-10.08,-47.71,9.79
1653647284133,-0.5,-0.44,-0.1,-0.21,2.92,9.53,-14.03,-58.8,10.84
1653647284138,-0.15,-0.42,0.21,0.22,2.9,9.79,-17.01,-66.85,10.45
1653647284143,0.24,-0.43,0.45,0.61,2.85,10.16,-19.21,-72.73,8.91
1653647284148,0.57,-0.44,0.77,1.04,2.78,10.55,-20.54,-77.25,5.9
1653647284153,0.94,-0.48,1.16,1.4,2.71,10.82,-21.07,-79.59,1.84
1653647284157,1.26,-0.54,1.48,1.75,2.6,10.85,-20.4,-78.4,-2.78
1653647284162,1.55,-0.62,1.59,1.93,2.53,10.79,-19.11,-73.57,-7.82
1653647284167,1.78,-0.7,1.53,2.16,2.38,10.66,-17.67,-68.08,-11.56
1653647284172,1.93,-0.81,1.43,2.21,2.2,10.49,-15.78,-59.08,-16.15
1653647284177,1.98,-0.95,1.28,2.17,2.04,10.3,-13.89,-46.34,-20.7
1653647284181,1.96,-1.11,1.09,2.1,1.9,10.04,-13.12,-38.18,-22.83
1653647284186,1.88,-1.24,0.86,1.95,1.82,9.7,-12.18,-24.32,-25.14
1653647284191,1.75,-1.35,0.55,1.75,1.8,9.41,-12.11,-12.88,-25.91
1653647284196,1.52,-1.38,0.16,1.36,1.85,8.87,-12.6,-1.68,-26.02
1653647284200,1.24,-1.35,-0.26,1.03,1.93,8.51,-13.19,10.39,-24.9
1653647284205,0.92,-1.25,-0.66,0.71,2.02,8.21,-13.33,15.96,-23.53
1653647284210,0.6,-1.17,-0.99,0.38,2.14,7.81,-13.23,23.62,-21.5
1653647284215,0.34,-1.05,-1.28,0.23,2.21,7.55,-12.46,27.19,-20.31
1653647284220,0.14,-0.94,-1.63,0.11,2.28,7.27,-11.55,30.38,-19.12
1653647284225,-0.01,-0.85,-2,-0.02,2.31,6.9,-9.8,34.4,-18
1653647284229,-0.1,-0.8,-2.36,-0.12,2.35,6.54,-6.82,37.83,-16.78
1653647284234,-0.15,-0.76,-2.66,-0.24,2.39,6.31,-4.34,38.64,-16.15
1653647284239,-0.22,-0.72,-2.9,-0.31,2.38,6.09,-1.71,37.94,-15.83
1653647284244,-0.29,-0.72,-3.12,-0.4,2.39,5.89,1.15,36.43,-15.76
1653647284249,-0.34,-0.7,-3.36,-0.51,2.44,5.59,3.18,35.07,-15.48
1653647284253,-0.42,-0.67,-3.61,-0.57,2.45,5.37,6.47,32.34,-15.13
1653647284258,-0.46,-0.66,-3.83,-0.62,2.46,5.2,8.85,29.71,-15.03
1653647284263,-0.48,-0.65,-4.01,-0.67,2.46,5.13,10.6,27.09,-14.75
1653647284268,-0.51,-0.66,-4.13,-0.69,2.45,5.09,12.32,24.5,-14.71
1653647284273,-0.52,-0.67,-4.17,-0.68,2.47,4.98,13.3,22.68,-14.61
1653647284278,-0.49,-0.67,-4.25,-0.65,2.51,4.78,14.49,21.07,-14.4
1653647284282,-0.45,-0.65,-4.39,-0.54,2.54,4.6,14.66,20.54,-14.85
1653647284287,-0.35,-0.64,-4.56,-0.44,2.58,4.49,14.35,20.47,-15.17
1653647284292,-0.21,-0.6,-4.71,-0.37,2.61,4.39,13.26,20.65,-15.73
1653647284297,-0.12,-0.59,-4.79,-0.34,2.69,4.34,11.44,20.54,-16.08
1653647284302,-0.05,-0.51,-4.85,-0.32,2.8,4.28,9.17,19.95,-16.04
1653647284306,-0.01,-0.44,-4.89,-0.36,2.97,4.3,6.61,18.41,-15.83
1653647284311,-0.02,-0.29,-4.9,-0.35,3.11,4.42,3.36,15.57,-15.38
1653647284316,-0.03,-0.15,-4.8,-0.34,3.24,4.58,-0.14,12,-14.75
1653647284321,0,0.01,-4.66,-0.34,3.36,4.8,-3.11,8.43,-14.47
1653647284326,0.02,0.13,-4.45,-0.33,3.52,5.12,-5.21,5.74,-14.19
1653647284330,0.05,0.26,-4.21,-0.41,3.6,5.35,-7.56,2.45,-13.94
1653647284335,0,0.39,-3.93,-0.52,3.73,5.7,-8.82,0.77,-14.01
1653647284340,-0.09,0.51,-3.59,-0.63,3.83,5.98,-9.34,-0.14,-13.77
1653647284345,-0.23,0.64,-3.23,-0.85,4,6.48,-9.48,-0.8,-13.7
1653647284350,-0.39,0.79,-2.83,-1.02,4.14,6.93,-8.71,-1.68,-12.51
1653647284354,-0.58,0.95,-2.4,-1.08,4.21,7.27,-7.31,-2.83,-11.04
1653647284359,-0.68,1.04,-1.93,-1.03,4.24,7.69,-5.35,-4.48,-9.78
1653647284364,-0.65,1.09,-1.51,-0.85,4.2,8.03,-3.81,-5.46,-9.08
1653647284369,-0.49,1.06,-1.17,-0.52,4.08,8.31,-1.05,-5.77,-8.55
1653647284374,-0.24,0.99,-0.91,-0.29,4,8.45,1.01,-4.97,-8.9
1653647284378,0.02,0.88,-0.76,-0.09,3.92,8.54,2.66,-3.11,-9.74
1653647284383,0.22,0.79,-0.64,-0.01,3.89,8.66,3.85,-1.43,-10.65
1653647284388,0.36,0.74,-0.51,-0.02,3.89,8.86,4.41,-0.21,-11.46
1653647284393,0.39,0.72,-0.34,-0.08,3.95,9,4.3,0.14,-11.91
1653647284397,0.33,0.77,-0.17,-0.21,4.06,9.2,3.74,0.21,-11.88
1653647284402,0.2,0.88,0.03,-0.36,4.15,9.4,3.08,0.24,-11.39
1653647284407,0.05,0.96,0.23,-0.57,4.24,9.65,2.52,0.73,-10.51
1653647284412,-0.12,1.05,0.43,-0.68,4.27,9.83,1.92,1.85,-8.87
1653647284417,-0.26,1.09,0.65,-0.8,4.28,10.15,1.64,3.78,-6.52
1653647284421,-0.36,1.1,0.92,-0.98,4.36,10.49,1.61,5.67,-3.41
1653647284426,-0.5,1.14,1.22,-1.13,4.45,10.74,1.75,7.7,-0.05
1653647284431,-0.68,1.26,1.56,-1.3,4.61,11.08,2.2,9.1,3.94
1653647284436,-0.86,1.4,1.9,-1.51,4.83,11.48,3.04,10.04,7.97
1653647284441,-1.01,1.57,2.22,-1.58,4.92,11.78,4.02,10.11,12.34
1653647284446,-1.12,1.7,2.52,-1.55,4.97,12.13,5.21,8.68,15.88
1653647284451,-1.12,1.76,2.85,-1.43,4.97,12.41,6.47,5.98,18.82
1653647284455,-1.01,1.75,3.2,-1.07,4.87,12.78,7.77,2.55,21.55
1653647284460,-0.76,1.69,3.52,-0.74,4.74,13.08,9.06,-1.29,23.4
1653647284465,-0.44,1.55,3.81,-0.34,4.64,13.3,10.29,-4.97,24.52
1653647284470,-0.08,1.44,4.05,-0.03,4.58,13.49,11.23,-7.17,24.56
1653647284475,0.31,1.34,4.3,0.43,4.59,13.71,12.74,-9.38,23.96
1653647284479,0.69,1.32,4.5,0.68,4.62,13.75,13.75,-9.06,22.7
1653647284484,1.01,1.33,4.58,0.92,4.68,13.62,15.75,-5.35,20.29
1653647284489,1.23,1.37,4.51,0.99,4.77,13.4,17.64,0.49,17.73
1653647284494,1.34,1.42,4.32,0.95,4.83,13.16,19.74,8.19,15.21
1653647284499,1.33,1.47,4.09,0.83,4.89,12.92,22.08,16.52,12.55
1653647284503,1.26,1.52,3.84,0.65,4.87,12.75,23.73,22.61,10.84
1653647284508,1.08,1.5,3.63,0.23,4.84,12.46,25.97,29.85,8.74
1653647284513,0.79,1.46,3.41,-0.14,4.78,12.16,27.72,36.47,7.51
1653647284518,0.45,1.38,3.13,-0.57,4.73,11.83,28.35,39.13,7.44
1653647284523,0.08,1.29,2.8,-0.87,4.73,11.59,27.89,39.51,9.51
1653647284527,-0.32,1.26,2.49,-1.34,4.73,11.31,26.81,37.1,11.43
1653647284532,-0.68,1.23,2.24,-1.69,4.74,11.17,24.99,33.32,13.6
1653647284537,-1.02,1.22,2.1,-1.91,4.76,11.13,21.21,24.29,17.31
1653647284542,-1.28,1.22,2.02,-1.98,4.75,11.2,18.3,17.95,19.66
1653647284547,-1.4,1.22,2.05,-1.95,4.73,11.32,14.56,9.34,21.93
1653647284551,-1.41,1.18,2.17,-1.82,4.72,11.42,10.11,-0.7,24.14
1653647284556,-1.3,1.15,2.28,-1.58,4.62,11.68,6.86,-7.42,24.73
1653647284561,-1.13,1.08,2.47,-1.32,4.52,11.9,4.72,-12.32,24.8
1653647284566,-0.9,0.97,2.7,-1.1,4.37,12.06,3.64,-14.8,24.42
1653647284571,-0.69,0.84,2.88,-0.9,4.19,12.2,3.85,-14.49,23.86
1653647284575,-0.48,0.68,3.02,-0.79,4.02,12.27,5.53,-12,23.54
1653647284580,-0.34,0.46,3.12,-0.67,3.76,12.32,7.59,-9.34,23.09
1653647284585,-0.24,0.23,3.18,-0.61,3.56,12.35,12.53,-4.06,22.88
1653647284590,-0.19,0.02,3.21,-0.54,3.37,12.25,17.29,0.42,22.53
1653647284595,-0.13,-0.18,3.16,-0.57,3.25,12.04,22.01,4.58,22.25
1653647284599,-0.11,-0.35,3,-0.63,3.16,11.77,26.46,8.4,21.93
1653647284604,-0.17,-0.48,2.75,-0.66,3.12,11.57,30.24,10.81,21.69
1653647284609,-0.22,-0.57,2.49,-0.75,3.13,11.18,32.93,12.04,21.62
1653647284614,-0.27,-0.6,2.2,-0.8,3.12,10.89,34.19,11.62,21.76
1653647284619,-0.34,-0.63,1.84,-0.82,3.1,10.45,34.3,10.01,22.18
1653647284623,-0.36,-0.67,1.49,-0.83,3.1,10.12,32.55,6.96,22.74
1653647284628,-0.37,-0.7,1.16,-0.84,3.13,9.84,29.61,2.8,22.81
1653647284633,-0.39,-0.7,0.87,-0.85,3.14,9.58,25.3,-1.75,22.42
1653647284638,-0.42,-0.7,0.62,-0.86,3.18,9.46,21.56,-5.21,22.04
1653647284643,-0.44,-0.67,0.42,-0.87,3.25,9.35,14.91,-10.43,20.74
1653647284647,-0.46,-0.63,0.3,-0.82,3.28,9.39,9.24,-14.42,19.06
1653647284653,-0.46,-0.6,0.31,-0.75,3.27,9.48,4.13,-17.08,16.61
1653647284657,-0.41,-0.58,0.38,-0.69,3.23,9.55,0.56,-18.06,14.72
1653647284662,-0.36,-0.62,0.48,-0.61,3.19,9.68,-3.57,-17.99,11.64
1653647284667,-0.29,-0.66,0.6,-0.54,3.12,9.81,-7.1,-16.66,8.42
1653647284672,-0.22,-0.71,0.73,-0.47,3.01,9.9,-9.9,-13.37,5.38
1653647284677,-0.18,-0.79,0.81,-0.43,2.91,9.98,-12.28,-7.24,1.95
1653647284681,-0.14,-0.87,0.88,-0.44,2.79,10.03,-13.3,-1.26,-0.26
1653647284686,-0.13,-0.98,0.93,-0.44,2.7,10.02,-13.58,5.42,-1.83
1653647284691,-0.12,-1.08,0.94,-0.48,2.55,9.91,-12.77,12.07,-2.78
1653647284696,-0.12,-1.19,0.86,-0.52,2.44,9.75,-11.76,16.9,-2.99
1653647284700,-0.15,-1.3,0.72,-0.54,2.33,9.52,-9.13,24.46,-2.85
1653647284705,-0.16,-1.4,0.52,-0.54,2.21,9.11,-6.02,30.55,-1.97
1653647284710,-0.13,-1.5,0.24,-0.51,2.15,8.92,-4.16,33.32,-1.17
1653647284715,-0.09,-1.59,-0.13,-0.5,2.1,8.48,-1.61,36.57,0.34
1653647284720,-0.04,-1.66,-0.56,-0.54,2.07,7.96,0.8,38.71,1.7
1653647284724,-0.04,-1.68,-0.99,-0.5,2.09,7.66,4.09,39.93,3.7
1653647284729,0,-1.67,-1.38,-0.45,2.12,7.29,5.25,40.04,4.19
1653647284734,0.09,-1.65,-1.74,-0.28,2.19,6.91,6.82,39.51,4.61
1653647284739,0.22,-1.6,-2.06,-0.13,2.22,6.69,9.94,37.69,3.87
1653647284744,0.43,-1.56,-2.28,-0.23,2.22,6.43,12.81,36.82,2.54
1653647284748,0.42,-1.57,-2.58,-0.38,2.27,5.97,15.57,36.61,0.9
1653647284753,0.3,-1.54,-2.93,-0.42,2.37,5.68,18.3,36.61,-0.22
1653647284758,0.27,-1.48,-3.24,-0.41,2.51,5.4,19.88,36.61,-1.03
1653647284763,0.3,-1.37,-3.53,-0.45,2.56,5.11,20.37,37.17,-1.73
1653647284768,0.3,-1.28,-3.78,-0.45,2.59,4.92,20.12,37.97,-1.87
1653647284772,0.32,-1.27,-4.04,-0.47,2.47,4.64,19.39,39.48,-2.43
1653647284777,0.34,-1.33,-4.23,-0.46,2.36,4.6,18.58,41.47,-2.71
1653647284782,0.37,-1.46,-4.35,-0.47,2.22,4.62,18.2,43.68,-3.02
1653647284787,0.39,-1.64,-4.33,-0.45,2,4.81,18.34,46.02,-3.23
1653647284792,0.45,-1.84,-4.19,-0.51,1.93,5.07,19.14,47.63,-3.62
1653647284796,0.45,-1.97,-3.95,-0.57,1.88,5.42,20.75,48.51,-4
1653647284801,0.43,-2.03,-3.63,-0.66,1.91,5.65,22.29,49.03,-4.21
1653647284806,0.37,-2.03,-3.28,-0.8,2.09,5.82,25.34,49.77,-4.35
1653647284811,0.3,-1.92,-3.08,-1.1,2.22,5.75,30.45,53.48,-4.07
1653647284816,0.06,-1.79,-3.09,-1.39,2.4,5.47,34.33,59.39,-2.81
1653647284820,-0.22,-1.63,-3.31,-1.33,2.62,5.06,37.03,63.03,-0.78
1653647284825,-0.17,-1.46,-3.54,-1.66,2.71,1.67,29.15,63.63,2.12
1653647284830,-0.19,-1.41,-5.6,-2.61,3.47,-0.16,8.19,60.51,6.99
1653647284835,-1.02,-0.86,-8.72,-3.45,4.14,1.53,-9.45,51.52,12.52
1653647284840,-1.83,-0.14,-7.9,-3.82,4.5,3.03,-19.63,39.9,16.96
1653647284844,-2.44,0.43,-5.98,-3.14,4.37,5.8,-27.33,14.24,22.77
1653647284849,-2.15,0.51,-3.7,-2.11,3.67,6.56,-24.18,0.03,22.95
1653647284854,-1.17,-0.03,-2.4,-1.6,3.16,6.89,-17.32,-4.34,21.44
1653647284859,-0.39,-0.73,-1.93,-1.21,2.8,7.94,-0.17,-7.38,16.3
1653647284864,0,-1.13,-1.17,-1.2,2.84,8.47,14.24,-10.6,12.8
1653647284869,0.06,-1.17,-0.38,-1.37,3.09,8.61,26.21,-15.05,10.35
1653647284874,-0.07,-1.02,-0.11,-1.44,3.35,8.39,34.05,-21.38,9.68
1653647284878,-0.2,-0.75,-0.31,-1.43,3.85,7.67,37.41,-29.54,10.49
1653647284883,-0.25,-0.37,-0.83,-1.38,4.17,7.26,36.99,-38.81,12.97
1653647284888,-0.23,0.01,-1.4,-1.37,4.6,6.61,34.54,-45.46,14.93
1653647284893,-0.25,0.37,-1.9,-1.42,4.68,6.12,28.45,-52.4,17.07
1653647284898,-0.34,0.52,-2.5,-1.49,4.58,5.58,19.88,-57.4,18.29
1653647284902,-0.45,0.46,-3.01,-1.5,4.47,5.47,6.3,-64.33,20.53
1653647284907,-0.53,0.35,-3.22,-1.56,4.43,5.47,-6.16,-70.14,23.3
1653647284912,-0.65,0.28,-3.24,-1.67,4.42,5.54,-15.64,-73.05,25.64
1653647284917,-0.81,0.29,-3.19,-1.77,4.4,6.01,-27.68,-73.71,28.79
1653647284921,-0.97,0.3,-2.93,-1.67,4.35,7.2,-37.06,-71.96,30.79
1653647284926,-1.02,0.29,-2.05,-1.29,4.22,8.67,-43.36,-69.13,30.09
1653647284931,-0.8,0.23,-0.64,-0.61,3.91,9.74,-43.5,-64.51,26.41
1653647284936,-0.36,0.06,0.51,-0.05,3.62,10.14,-39.06,-52.82,18.15
1653647284941,0.18,-0.19,1.1,0.3,3.45,10.35,-35.1,-43.12,11.75
1653647284945,0.66,-0.44,1.43,0.57,3.35,10.43,-31.11,-32.44,4.71
1653647284950,1.01,-0.58,1.59,0.56,3.52,10.3,-26.07,-14.21,-7.05
1653647284955,1.11,-0.49,1.52,0.32,3.86,10.06,-24.71,-0.94,-14.92
1653647284960,0.95,-0.19,1.31,-0.02,4.29,9.81,-25.51,9.38,-20.42
1653647284965,0.64,0.24,1.05,-0.4,4.68,9.55,-28.56,16.48,-23.15
1653647284969,0.31,0.69,0.77,-0.8,4.96,9.32,-33.07,20.05,-23.74
1653647284974,-0.07,1.03,0.52,-1.16,5.16,9.22,-38.57,20.12,-22.41
1653647284979,-0.42,1.28,0.35,-1.48,5.32,9.35,-44.13,16.62,-19.44
1653647284984,-0.74,1.5,0.37,-1.77,5.44,9.74,-49.1,8.36,-15.55
1653647284989,-1.04,1.66,0.65,-2.03,5.52,10.25,-52.74,-4.27,-10.83
1653647284993,-1.32,1.8,1.11,-2.15,5.55,10.65,-54.49,-16.27,-6.98
1653647284998,-1.53,1.89,1.61,-2.21,5.59,11.13,-55.37,-34.23,-1.94
1653647285003,-1.64,1.97,2.07,-2.06,5.57,11.56,-54.56,-57.72,4.5
1653647285008,-1.61,2,2.44,-1.82,5.5,11.75,-53.09,-70.88,7.93
1653647285013,-1.46,1.99,2.65,-1.54,5.42,11.89,-50.54,-89.6,12.73
1653647285017,-1.28,1.94,2.78,-1.14,5.32,12.28,-47.7,-100.35,15.35
1653647285022,-1.02,1.88,3.02,-0.46,5.18,13.13,-44.27,-106.23,16.26
1653647285027,-0.55,1.79,3.72,0.37,5.01,13.57,-36.05,-111.44,14.58
1653647285032,0.18,1.65,4.35,1.02,4.82,13.63,-27.75,-108.89,10.77
1653647285037,0.83,1.48,4.49,1.45,4.72,13.61,-19.21,-101.54,5.66
1653647285042,1.26,1.34,4.49,1.75,4.75,13.52,-13.72,-94.15,1.74
1653647285047,1.54,1.32,4.42,1.86,4.89,13.42,-6.3,-79.07,-6.1
1653647285051,1.64,1.44,4.31,1.88,5.15,13.32,-5.39,-74.38,-8.34
1653647285056,1.66,1.66,4.22,1.82,5.32,13.26,-6.65,-64.12,-13.07
1653647285061,1.58,1.87,4.12,1.77,5.45,13.25,-10.88,-56.91,-15.83
1653647285066,1.48,2.03,4.08,1.78,5.5,13.27,-16.62,-49.7,-18.28
1653647285071,1.45,2.12,4.08,1.81,5.37,13.32,-22.78,-41.61,-21.26
1653647285075,1.44,2.07,4.11,1.93,5.2,13.32,-26.88,-34.54,-23.88
1653647285080,1.51,1.92,4.12,2.06,4.96,13.33,-31.25,-21.14,-29.27
1653647285085,1.64,1.73,4.1,2.14,4.72,13.34,-32.9,-9.97,-34.59
1653647285090,1.76,1.47,4.11,2.15,4.28,13.34,-32.72,0.1,-40.4
1653647285095,1.8,1.15,4.11,2.02,3.94,13.2,-31.74,6.75,-44.74
1653647285099,1.74,0.82,4.01,1.76,3.63,12.84,-28.66,16.31,-50.87
1653647285104,1.57,0.51,3.72,1.46,3.33,12.35,-25.02,23.06,-53.84
1653647285109,1.31,0.23,3.27,1.22,3.16,11.96,-22.01,27.19,-54.05
1653647285114,1.02,-0.01,2.74,0.74,2.98,11.32,-17.25,30.55,-52.02
1653647285118,0.7,-0.16,2.21,0.32,2.91,10.86,-11.23,31.22,-45.51
1653647285123,0.33,-0.25,1.73,0.04,2.85,10.52,-6.26,28.94,-38.13
1653647285128,-0.05,-0.32,1.28,-0.29,2.8,10.16,-2.52,25.9,-31.72
1653647285133,-0.35,-0.37,0.9,-0.5,2.72,9.86,2.97,18.79,-20.38
1653647285138,-0.56,-0.44,0.63,-0.59,2.63,9.85,7.07,10.57,-11.7
1653647285142,-0.64,-0.54,0.54,-0.61,2.59,9.92,10.53,1.26,-4.04
1653647285147,-0.69,-0.6,0.59,-0.54,2.56,10.02,13.19,-8.75,2.51
1653647285152,-0.69,-0.64,0.69,-0.39,2.61,10.1,15.4,-18.72,7.37
1653647285157,-0.58,-0.64,0.79,-0.12,2.73,10.2,16.76,-28,10.7
1653647285162,-0.38,-0.55,0.88,0.09,2.83,10.27,17.36,-33.84,11.89
1653647285166,-0.13,-0.43,0.98,0.48,3.05,10.35,18.06,-40.91,11.92
1653647285171,0.13,-0.29,1.04,0.78,3.17,10.48,17.81,-44.41,10.28
1653647285176,0.41,-0.16,1.15,1.11,3.22,10.59,17.11,-46.27,7.3
1653647285181,0.7,-0.08,1.28,1.4,3.19,10.67,15.82,-47.15,2.96
1653647285186,0.95,-0.09,1.38,1.66,3.11,10.61,14.66,-47.36,-0.61
1653647285190,1.18,-0.15,1.38,1.87,3,10.42,12.25,-45.85,-7.15
1653647285195,1.38,-0.28,1.24,2.02,2.9,10.16,9.73,-43.82,-12.47
1653647285200,1.54,-0.39,1,2.13,2.84,9.93,7.59,-41.89,-16.53
1653647285205,1.65,-0.49,0.71,2.25,2.79,9.51,3.46,-38.29,-22.73
